t0, t, x, y, z, qx, qy, qz, qw
1136.24,7.54,-0.153036,0.2632,1.44816,0.26544,0.321464,0.822882,-0.386092
1136.25,7.55,-0.152897,0.263188,1.44815,0.265994,0.321374,0.822984,-0.385569
1136.26,7.56,-0.152833,0.263261,1.44822,0.265994,0.321077,0.823119,-0.385527
1136.27,7.57,-0.152837,0.263373,1.44825,0.265333,0.321043,0.823274,-0.385681
1136.28,7.58,-0.152915,0.263515,1.4483,0.264541,0.321368,0.823258,-0.38599
1136.28,7.58,-0.153021,0.263622,1.44828,0.263381,0.322041,0.823215,-0.386311
1136.29,7.59,-0.153132,0.263684,1.44825,0.262799,0.322127,0.823079,-0.386926
1136.3,7.6,-0.153218,0.26367,1.44818,0.26236,0.323027,0.822855,-0.38695
1136.31,7.61,-0.153254,0.263594,1.44812,0.26217,0.322958,0.82287,-0.387106
1136.32,7.62,-0.153244,0.263491,1.44811,0.262221,0.323527,0.822885,-0.386563
1136.33,7.63,-0.153203,0.263374,1.44806,0.262736,0.32312,0.822969,-0.386374
1136.33,7.63,-0.153146,0.263263,1.44802,0.263326,0.323193,0.822901,-0.386056
1136.34,7.64,-0.15311,0.263164,1.44797,0.26371,0.323,0.822781,-0.386213
1136.35,7.65,-0.153076,0.263034,1.44785,0.264047,0.323452,0.82239,-0.386436
1136.36,7.66,-0.153065,0.262847,1.44779,0.26478,0.324512,0.821675,-0.386567
1136.37,7.67,-0.153021,0.262523,1.44765,0.265161,0.325207,0.82127,-0.386582
1136.38,7.68,-0.152914,0.261964,1.44743,0.265077,0.326846,0.821122,-0.38557
1136.38,7.68,-0.152728,0.261161,1.44731,0.26495,0.328786,0.821195,-0.383851
1136.39,7.69,-0.152447,0.260003,1.44712,0.265651,0.331978,0.82106,-0.380894
1136.4,7.7,-0.152083,0.258437,1.44681,0.265822,0.335349,0.821132,-0.377652
1136.41,7.71,-0.151717,0.256529,1.44677,0.267743,0.339188,0.820909,-0.373327
1136.42,7.72,-0.151095,0.255049,1.44639,0.270708,0.345048,0.821185,-0.365123
1136.43,7.73,-0.150272,0.254089,1.44569,0.275327,0.344817,0.823587,-0.356372
1136.43,7.73,-0.149462,0.253683,1.44517,0.282486,0.34238,0.824608,-0.350714
1136.44,7.74,-0.148945,0.25356,1.44484,0.289218,0.333668,0.8252,-0.352228
1136.45,7.75,-0.148727,0.253674,1.44456,0.294486,0.328362,0.824441,-0.354617
1136.46,7.76,-0.148738,0.253673,1.44421,0.297087,0.329649,0.822451,-0.355872
1136.47,7.77,-0.148826,0.253624,1.44409,0.29871,0.33492,0.819991,-0.355269
1136.47,7.77,-0.148789,0.253498,1.44418,0.297375,0.335623,0.820512,-0.354522
1136.48,7.78,-0.148589,0.253393,1.44439,0.294145,0.333823,0.823178,-0.352731
1136.49,7.79,-0.148413,0.253336,1.4447,0.290695,0.333194,0.825472,-0.350821
1136.5,7.8,-0.148408,0.253409,1.44498,0.288192,0.334197,0.826192,-0.350236
1136.51,7.81,-0.148552,0.253556,1.4452,0.286428,0.335653,0.825864,-0.351062
1136.52,7.82,-0.148736,0.253694,1.44535,0.284141,0.338522,0.825401,-0.351256
1136.53,7.83,-0.148816,0.253754,1.44544,0.282164,0.339613,0.825643,-0.351227
1136.53,7.83,-0.148783,0.25373,1.44548,0.2814,0.339855,0.826074,-0.350592
1136.54,7.84,-0.148702,0.253694,1.44551,0.280973,0.338608,0.826845,-0.350322
1136.55,7.85,-0.148621,0.253672,1.44558,0.282029,0.338118,0.826804,-0.350044
1136.56,7.86,-0.148573,0.253678,1.44556,0.282493,0.337714,0.826815,-0.350035
1136.57,7.87,-0.148556,0.253672,1.44553,0.283051,0.337899,0.826564,-0.349997
1136.58,7.88,-0.148564,0.253647,1.44546,0.283062,0.337899,0.826507,-0.350122
1136.58,7.88,-0.148578,0.25363,1.4454,0.283476,0.337827,0.82634,-0.350252
1136.59,7.89,-0.148622,0.253621,1.44538,0.283575,0.338288,0.826146,-0.350184
1136.6,7.9,-0.148659,0.253619,1.44536,0.283837,0.338461,0.825932,-0.350311
1136.61,7.91,-0.148692,0.253611,1.44531,0.284037,0.338419,0.82577,-0.35057
1136.62,7.92,-0.148731,0.253621,1.44526,0.284376,0.338504,0.825517,-0.350809
1136.63,7.93,-0.148769,0.253634,1.44526,0.284696,0.338378,0.825347,-0.351072
1136.63,7.93,-0.148805,0.253657,1.44522,0.285014,0.338043,0.825193,-0.351498
1136.64,7.94,-0.148857,0.253679,1.44521,0.285321,0.338416,0.824834,-0.351732
1136.65,7.95,-0.148911,0.253688,1.44516,0.285477,0.338861,0.824502,-0.351956
1136.66,7.96,-0.148951,0.253708,1.44523,0.285584,0.339606,0.824173,-0.351921
1136.67,7.97,-0.148962,0.253702,1.44514,0.284416,0.338722,0.824726,-0.352424
1136.68,7.98,-0.148985,0.253707,1.4452,0.284549,0.339433,0.824524,-0.352105
1136.68,7.98,-0.148995,0.253703,1.44519,0.28436,0.339824,0.824482,-0.351978
1136.69,7.99,-0.149003,0.253698,1.44515,0.283787,0.339868,0.824593,-0.352137
1136.7,8,-0.149022,0.253699,1.44517,0.284149,0.33997,0.824408,-0.35218
1136.71,8.01,-0.149031,0.253697,1.44518,0.28429,0.340079,0.824318,-0.352174
1136.72,8.02,-0.149037,0.25368,1.44514,0.284368,0.339932,0.824322,-0.352242
1136.72,8.02,-0.149043,0.25367,1.44511,0.284586,0.340186,0.824186,-0.35214
1136.73,8.03,-0.149051,0.253666,1.44505,0.284731,0.340032,0.824106,-0.352359
1136.74,8.04,-0.149062,0.253676,1.44506,0.28486,0.340159,0.823976,-0.352435
1136.75,8.05,-0.149073,0.253674,1.44504,0.284919,0.34028,0.823909,-0.352426
1136.76,8.06,-0.149087,0.253671,1.44502,0.284816,0.34027,0.823918,-0.352499
1136.77,8.07,-0.149115,0.25367,1.445,0.284671,0.340515,0.823872,-0.352487
1136.78,8.08,-0.149161,0.253669,1.44497,0.284095,0.340907,0.82381,-0.352717
1136.78,8.08,-0.149237,0.253693,1.44493,0.284317,0.341302,0.823413,-0.353083
1136.79,8.09,-0.149314,0.253704,1.44486,0.284527,0.342021,0.822917,-0.353375
1136.8,8.1,-0.149401,0.25372,1.4448,0.284851,0.341411,0.822654,-0.354315
1136.81,8.11,-0.149472,0.253726,1.44478,0.285257,0.341591,0.822256,-0.354739
1136.82,8.12,-0.149503,0.253717,1.44473,0.285899,0.342093,0.821804,-0.354784
1136.83,8.13,-0.149509,0.253699,1.44471,0.286025,0.341861,0.821811,-0.354891
1136.83,8.13,-0.149504,0.253678,1.44468,0.286156,0.341939,0.821777,-0.35479
1136.84,8.14,-0.149497,0.25366,1.44465,0.286456,0.342314,0.821608,-0.354575
1136.85,8.15,-0.149501,0.253656,1.4446,0.286674,0.342215,0.821485,-0.35478
1136.86,8.16,-0.1495,0.253657,1.4446,0.286647,0.342351,0.821415,-0.354833
1136.87,8.17,-0.149486,0.253652,1.44457,0.286518,0.342455,0.821438,-0.354784
1136.88,8.18,-0.149462,0.253649,1.44457,0.28652,0.342608,0.821493,-0.354507
1136.88,8.18,-0.149445,0.253651,1.44459,0.286308,0.342561,0.821646,-0.354369
1136.89,8.19,-0.14945,0.253655,1.44463,0.285997,0.342388,0.821755,-0.354535
1136.9,8.2,-0.14946,0.253664,1.44463,0.285825,0.342858,0.821638,-0.35449
1136.91,8.21,-0.14947,0.253668,1.44466,0.285712,0.342508,0.821711,-0.354751
1136.92,8.22,-0.149465,0.253668,1.44473,0.286432,0.343417,0.821284,-0.354278
1136.93,8.23,-0.149457,0.253635,1.44465,0.286019,0.342823,0.82161,-0.354433
1136.93,8.23,-0.14946,0.253628,1.44461,0.28643,0.342283,0.821569,-0.354719
1136.94,8.24,-0.149466,0.253617,1.44459,0.28699,0.342765,0.82122,-0.354607
1136.95,8.25,-0.149479,0.253626,1.44462,0.28814,0.342932,0.820691,-0.354739
1136.96,8.26,-0.149483,0.25363,1.4446,0.288493,0.342623,0.820591,-0.354983
1136.97,8.27,-0.14947,0.253612,1.44457,0.28859,0.342574,0.820589,-0.354955
1136.97,8.27,-0.149451,0.253597,1.44457,0.288712,0.342666,0.820593,-0.354757
1136.98,8.28,-0.149427,0.253587,1.44457,0.288725,0.342681,0.820656,-0.354586
1136.99,8.29,-0.149409,0.253585,1.44461,0.288585,0.343114,0.820651,-0.354294
1137,8.3,-0.149394,0.253575,1.4446,0.288469,0.342779,0.8208,-0.354366
1137.01,8.31,-0.149383,0.253568,1.44463,0.288312,0.343672,0.820703,-0.353855
1137.02,8.32,-0.149363,0.253538,1.44459,0.28824,0.343251,0.820871,-0.35393
1137.03,8.33,-0.149349,0.253532,1.44459,0.288326,0.343512,0.820803,-0.353767
1137.03,8.33,-0.149345,0.25352,1.44455,0.288491,0.343544,0.820709,-0.353817
1137.04,8.34,-0.149344,0.253504,1.4445,0.288638,0.343423,0.820653,-0.353946
1137.05,8.35,-0.149341,0.253495,1.4445,0.288753,0.34391,0.820494,-0.353747
1137.06,8.36,-0.14933,0.25349,1.44449,0.28873,0.343576,0.820607,-0.353828
1137.07,8.37,-0.149315,0.25348,1.44449,0.28853,0.343841,0.820665,-0.353599
1137.08,8.38,-0.14931,0.253488,1.44454,0.28812,0.344134,0.820753,-0.353446
1137.08,8.38,-0.149319,0.253493,1.44456,0.287715,0.344304,0.82083,-0.353431
1137.09,8.39,-0.149332,0.253494,1.44459,0.287051,0.344785,0.820924,-0.353283
1137.1,8.4,-0.14935,0.253499,1.44462,0.286752,0.345125,0.820913,-0.353218
1137.11,8.41,-0.149372,0.2535,1.44463,0.286421,0.345177,0.820983,-0.353274
1137.12,8.42,-0.149396,0.253496,1.44461,0.286425,0.345411,0.820856,-0.353337
1137.13,8.43,-0.14941,0.253487,1.44459,0.286713,0.34572,0.820634,-0.353317
1137.13,8.43,-0.149412,0.253478,1.44458,0.287021,0.345644,0.82052,-0.353406
1137.14,8.44,-0.14938,0.25346,1.44455,0.287616,0.346053,0.820297,-0.353038
1137.15,8.45,-0.149343,0.253438,1.44451,0.28756,0.345205,0.820634,-0.353133
1137.16,8.46,-0.1493,0.253429,1.44451,0.287486,0.345147,0.820767,-0.352941
1137.17,8.47,-0.149268,0.253418,1.4445,0.287554,0.345313,0.820791,-0.352667
1137.18,8.48,-0.149252,0.253444,1.44453,0.287149,0.345531,0.820936,-0.352447
1137.18,8.48,-0.149268,0.253485,1.44455,0.286742,0.345354,0.821114,-0.352536
1137.19,8.49,-0.149342,0.253554,1.44448,0.285461,0.344155,0.821674,-0.353442
1137.2,8.5,-0.149527,0.253703,1.44451,0.284587,0.343204,0.821771,-0.354844
1137.21,8.51,-0.149855,0.253944,1.44465,0.283511,0.343061,0.821235,-0.357078
1137.22,8.52,-0.150339,0.254254,1.44479,0.283764,0.345148,0.819376,-0.359129
1137.22,8.52,-0.150866,0.254587,1.44483,0.282687,0.344992,0.818324,-0.362512
1137.23,8.53,-0.151336,0.255069,1.44488,0.281427,0.343784,0.818129,-0.36507
1137.24,8.54,-0.151694,0.255612,1.44491,0.278774,0.342057,0.818973,-0.366832
1137.25,8.55,-0.15203,0.256392,1.4449,0.276452,0.33654,0.820522,-0.370215
1137.26,8.56,-0.152421,0.25737,1.44504,0.275995,0.334371,0.820331,-0.372935
1137.27,8.57,-0.152885,0.25836,1.44497,0.276431,0.333231,0.818632,-0.37734
1137.28,8.58,-0.15338,0.25932,1.44486,0.277516,0.331636,0.816339,-0.382874
1137.28,8.58,-0.153818,0.260238,1.44499,0.279492,0.327972,0.814202,-0.389093
1137.29,8.59,-0.154054,0.260913,1.44504,0.281909,0.32558,0.812275,-0.393362
1137.3,8.6,-0.154062,0.26141,1.44512,0.283493,0.322842,0.811605,-0.395856
1137.31,8.61,-0.153875,0.261758,1.44522,0.285039,0.319572,0.811936,-0.396719
1137.32,8.62,-0.153623,0.262025,1.44535,0.285778,0.317545,0.812827,-0.39599
1137.33,8.63,-0.153387,0.26227,1.44552,0.285996,0.316366,0.813637,-0.395113
1137.33,8.63,-0.153283,0.262539,1.44579,0.285504,0.315991,0.814096,-0.394823
1137.34,8.64,-0.153301,0.26277,1.44592,0.284779,0.316725,0.813866,-0.395232
1137.35,8.65,-0.153417,0.263008,1.44598,0.283447,0.318077,0.813354,-0.396156
1137.36,8.66,-0.15358,0.263182,1.44592,0.282652,0.318662,0.812704,-0.397586
1137.37,8.67,-0.153724,0.263327,1.44588,0.282196,0.318937,0.812148,-0.398824
1137.38,8.68,-0.15382,0.263409,1.44582,0.282433,0.318252,0.811897,-0.399714
1137.38,8.68,-0.15386,0.263445,1.44579,0.282643,0.318181,0.811773,-0.399874
1137.39,8.69,-0.153869,0.263423,1.44574,0.283432,0.31831,0.811464,-0.39984
1137.4,8.7,-0.153862,0.26334,1.4457,0.283728,0.318349,0.811279,-0.399973
1137.41,8.71,-0.153836,0.263143,1.44566,0.28408,0.31924,0.810849,-0.399886
1137.42,8.72,-0.15376,0.262764,1.44562,0.283918,0.32053,0.810523,-0.39963
1137.43,8.73,-0.1536,0.262149,1.44562,0.283634,0.322121,0.810467,-0.398664
1137.43,8.73,-0.153311,0.261221,1.44551,0.283323,0.324101,0.810841,-0.396515
1137.44,8.74,-0.152902,0.259977,1.44545,0.282792,0.328736,0.81137,-0.39197
1137.45,8.75,-0.152413,0.258438,1.44549,0.283195,0.332063,0.812169,-0.387191
1137.46,8.76,-0.151853,0.256657,1.44566,0.285974,0.338004,0.811962,-0.380381
1137.47,8.77,-0.151147,0.255144,1.44535,0.287989,0.344053,0.812782,-0.371585
1137.47,8.77,-0.150385,0.254312,1.44473,0.289264,0.34402,0.816166,-0.36311
1137.48,8.78,-0.149744,0.253988,1.44435,0.292684,0.339943,0.818538,-0.358846
1137.49,8.79,-0.149516,0.25388,1.44402,0.296939,0.33669,0.818201,-0.359184
1137.5,8.8,-0.149698,0.254049,1.44372,0.30007,0.335403,0.816211,-0.362303
1137.51,8.81,-0.150065,0.254159,1.44331,0.300798,0.338707,0.813551,-0.3646
1137.52,8.82,-0.150382,0.254092,1.44312,0.300807,0.344483,0.811211,-0.364394
1137.53,8.83,-0.150498,0.253985,1.44324,0.299983,0.346511,0.811081,-0.363439
1137.53,8.83,-0.150489,0.253915,1.44348,0.299008,0.345417,0.812435,-0.362258
1137.54,8.84,-0.150435,0.253955,1.44391,0.297235,0.342556,0.814405,-0.36201
1137.55,8.85,-0.150445,0.254022,1.44416,0.295532,0.341363,0.815393,-0.362308
1137.56,8.86,-0.150547,0.254143,1.44442,0.29341,0.343102,0.815333,-0.362525
1137.57,8.87,-0.15066,0.254215,1.44458,0.290186,0.34493,0.815491,-0.363027
1137.58,8.88,-0.150695,0.254249,1.44471,0.288059,0.346595,0.815722,-0.362619
1137.58,8.88,-0.150618,0.254237,1.44484,0.285745,0.347143,0.816666,-0.361798
1137.59,8.89,-0.150489,0.254204,1.44495,0.284247,0.347194,0.817669,-0.360661
1137.6,8.9,-0.150372,0.254162,1.44498,0.283481,0.346973,0.818385,-0.359853
1137.61,8.91,-0.150313,0.254158,1.44497,0.283343,0.347311,0.818464,-0.359455
1137.62,8.92,-0.150323,0.254155,1.44489,0.283644,0.347478,0.818179,-0.359707
1137.63,8.93,-0.150363,0.254147,1.44481,0.283866,0.34835,0.817667,-0.359851
1137.63,8.93,-0.150399,0.254141,1.44477,0.284516,0.348373,0.817285,-0.360183
1137.64,8.94,-0.15039,0.254117,1.44471,0.285333,0.347812,0.817185,-0.360306
1137.65,8.95,-0.150361,0.254102,1.4447,0.286043,0.34712,0.81727,-0.360217
1137.66,8.96,-0.150324,0.254092,1.44473,0.286287,0.346208,0.817556,-0.360253
1137.67,8.97,-0.150295,0.254088,1.44477,0.286206,0.345699,0.817799,-0.360255
1137.68,8.98,-0.150281,0.254092,1.44486,0.286004,0.345351,0.818014,-0.36026
1137.68,8.98,-0.150272,0.254095,1.44496,0.285133,0.34569,0.818306,-0.359963
1137.69,8.99,-0.150268,0.254084,1.44495,0.284173,0.346387,0.818477,-0.359662
1137.7,9,-0.15028,0.254073,1.44497,0.283532,0.346802,0.818552,-0.359599
1137.71,9.01,-0.1503,0.25408,1.44499,0.283055,0.347563,0.818459,-0.359451
1137.72,9.02,-0.150317,0.254068,1.44495,0.282927,0.347753,0.818375,-0.359559
1137.72,9.02,-0.150331,0.254055,1.44495,0.282703,0.348122,0.818294,-0.359563
1137.73,9.03,-0.150313,0.254021,1.44485,0.283198,0.348306,0.818105,-0.359425
1137.74,9.04,-0.150278,0.253979,1.4448,0.283864,0.348002,0.818037,-0.359349
1137.75,9.05,-0.150238,0.253935,1.44474,0.284749,0.347465,0.818012,-0.359225
1137.76,9.06,-0.150199,0.253911,1.44474,0.285189,0.347252,0.818013,-0.35908
1137.77,9.07,-0.150175,0.253891,1.44469,0.285678,0.346787,0.817975,-0.359227
1137.78,9.08,-0.150168,0.253879,1.44468,0.2859,0.346631,0.817938,-0.359285
1137.78,9.08,-0.150164,0.253869,1.44468,0.286171,0.347389,0.81769,-0.358901
1137.79,9.09,-0.150171,0.25387,1.44467,0.285826,0.346923,0.817879,-0.359196
1137.8,9.1,-0.150177,0.253875,1.44467,0.28566,0.347116,0.817846,-0.359216
1137.81,9.11,-0.150182,0.253885,1.4447,0.285549,0.346849,0.81793,-0.359373
1137.82,9.12,-0.150194,0.253891,1.44473,0.285431,0.3467,0.817999,-0.359452
1137.83,9.13,-0.150212,0.253882,1.4447,0.285623,0.3479,0.817671,-0.358886
1137.83,9.13,-0.150235,0.253893,1.44469,0.285701,0.347125,0.817731,-0.359436
1137.84,9.14,-0.150282,0.253905,1.44465,0.285961,0.347361,0.817408,-0.359738
1137.85,9.15,-0.150344,0.253931,1.44459,0.286868,0.350536,0.816239,-0.358588
1137.86,9.16,-0.150372,0.253943,1.44457,0.287148,0.34785,0.816551,-0.360266
1137.87,9.17,-0.150385,0.253945,1.44452,0.287623,0.347463,0.81641,-0.360579
1137.88,9.18,-0.15038,0.253932,1.44447,0.288132,0.347385,0.816245,-0.360621
1137.88,9.18,-0.150356,0.25393,1.44448,0.288452,0.347355,0.816196,-0.360505
1137.89,9.19,-0.150314,0.253931,1.4445,0.288347,0.347097,0.816389,-0.3604
1137.9,9.2,-0.150271,0.25393,1.44453,0.288166,0.346777,0.816659,-0.360241
1137.91,9.21,-0.150226,0.25393,1.44459,0.287701,0.346357,0.817049,-0.360133
1137.92,9.22,-0.150202,0.253927,1.44462,0.287111,0.34642,0.817359,-0.35984
1137.93,9.23,-0.150203,0.253921,1.4446,0.286692,0.346373,0.817512,-0.359871
1137.93,9.23,-0.150233,0.253929,1.44456,0.286734,0.346861,0.81729,-0.359871
1137.94,9.24,-0.150288,0.253939,1.44455,0.287003,0.347447,0.816908,-0.359961
1137.95,9.25,-0.150346,0.253954,1.44451,0.287542,0.347737,0.816465,-0.360255
1137.96,9.26,-0.150399,0.253957,1.44444,0.288104,0.348081,0.816048,-0.360419
1137.97,9.27,-0.150447,0.253954,1.44439,0.289015,0.349122,0.815396,-0.360159
1137.97,9.27,-0.150478,0.253963,1.44439,0.289194,0.347903,0.815487,-0.360987
1137.98,9.28,-0.150494,0.253963,1.44436,0.289351,0.34803,0.815328,-0.361097
1137.99,9.29,-0.150491,0.253965,1.44438,0.289247,0.347991,0.815382,-0.361097
1138,9.3,-0.15047,0.253958,1.4444,0.288867,0.348112,0.815553,-0.360899
1138.01,9.31,-0.150434,0.253948,1.44442,0.288392,0.348154,0.815816,-0.360643
1138.02,9.32,-0.150395,0.253944,1.44447,0.287985,0.348137,0.816084,-0.360379
1138.03,9.33,-0.150362,0.25393,1.44448,0.287248,0.34812,0.816439,-0.360178
1138.03,9.33,-0.150356,0.253923,1.4445,0.28693,0.348842,0.816432,-0.359748
1138.04,9.34,-0.150371,0.253922,1.4445,0.286552,0.349103,0.816463,-0.359727
1138.05,9.35,-0.150408,0.253926,1.44445,0.286769,0.350643,0.815953,-0.359212
1138.06,9.36,-0.150468,0.253929,1.44446,0.286421,0.349554,0.816111,-0.360192
1138.07,9.37,-0.15053,0.253939,1.44443,0.286878,0.349587,0.815745,-0.360623
1138.08,9.38,-0.150586,0.253945,1.44441,0.287759,0.349892,0.815227,-0.360798
1138.08,9.38,-0.150624,0.253938,1.44438,0.28846,0.350097,0.814848,-0.360896
1138.09,9.39,-0.150628,0.253928,1.44435,0.288858,0.34954,0.814799,-0.361227
1138.1,9.4,-0.150617,0.253923,1.44434,0.289231,0.34933,0.814763,-0.361214
1138.11,9.41,-0.150583,0.2539,1.44429,0.289364,0.348945,0.814882,-0.36121
1138.12,9.42,-0.150552,0.253893,1.44433,0.289272,0.348722,0.815073,-0.361068
1138.13,9.43,-0.150516,0.253872,1.4443,0.288985,0.349114,0.815179,-0.36068
1138.13,9.43,-0.150497,0.253868,1.44431,0.288533,0.349369,0.815311,-0.360498
1138.14,9.44,-0.150492,0.253864,1.44432,0.288005,0.349381,0.815495,-0.360491
1138.15,9.45,-0.150488,0.253853,1.4443,0.287882,0.349808,0.815468,-0.360237
1138.16,9.46,-0.150504,0.25385,1.44433,0.287699,0.350118,0.815454,-0.360113
1138.17,9.47,-0.150531,0.253846,1.44432,0.288066,0.349917,0.81531,-0.360341
1138.18,9.48,-0.150571,0.253843,1.44429,0.288512,0.3497,0.815094,-0.360684
1138.18,9.48,-0.150604,0.253842,1.44425,0.289037,0.35007,0.814699,-0.360797
1138.19,9.49,-0.150628,0.253837,1.44423,0.289379,0.349615,0.814608,-0.361169
1138.2,9.5,-0.150623,0.253809,1.44417,0.289957,0.350122,0.814327,-0.360846
1138.21,9.51,-0.15058,0.253786,1.44417,0.28997,0.34967,0.814518,-0.360845
1138.22,9.52,-0.150516,0.253752,1.44413,0.29018,0.349672,0.814631,-0.360419
1138.22,9.52,-0.150441,0.253722,1.4441,0.290127,0.349501,0.81489,-0.36004
1138.23,9.53,-0.150379,0.253707,1.44409,0.289736,0.349436,0.815234,-0.35964
1138.24,9.54,-0.150339,0.253706,1.44409,0.28963,0.349829,0.815302,-0.359188
1138.25,9.55,-0.150327,0.253719,1.44411,0.289261,0.349556,0.8155,-0.359303
1138.26,9.56,-0.150329,0.253746,1.44411,0.289005,0.349737,0.815517,-0.359295
1138.27,9.57,-0.150358,0.253808,1.44417,0.289028,0.349293,0.815581,-0.359562
1138.28,9.58,-0.150399,0.253875,1.44422,0.288951,0.349126,0.815613,-0.359713
1138.28,9.58,-0.150477,0.253976,1.44429,0.288396,0.348789,0.815705,-0.360277
1138.29,9.59,-0.150623,0.254139,1.44443,0.287763,0.349369,0.815438,-0.360826
1138.3,9.6,-0.150862,0.25435,1.44452,0.28695,0.348226,0.815323,-0.362833
1138.31,9.61,-0.151157,0.254596,1.44466,0.286216,0.348216,0.814873,-0.364429
1138.32,9.62,-0.151386,0.254977,1.44467,0.28296,0.346523,0.816019,-0.366016
1138.33,9.63,-0.151636,0.255275,1.44473,0.281294,0.345533,0.816626,-0.366882
1138.33,9.63,-0.151912,0.255803,1.44486,0.278584,0.342669,0.817649,-0.369351
1138.34,9.64,-0.152241,0.25647,1.44482,0.276318,0.340722,0.817936,-0.372207
1138.35,9.65,-0.15258,0.257291,1.44481,0.275242,0.339063,0.817268,-0.375966
1138.36,9.66,-0.152935,0.258159,1.44494,0.27511,0.336824,0.816246,-0.380272
1138.37,9.67,-0.153159,0.258952,1.44491,0.275632,0.334199,0.815465,-0.383869
1138.38,9.68,-0.153298,0.259739,1.44506,0.276095,0.33186,0.815008,-0.386527
1138.38,9.68,-0.153352,0.260395,1.44522,0.276648,0.329672,0.814778,-0.388482
1138.39,9.69,-0.153414,0.260937,1.44542,0.276439,0.327893,0.81489,-0.3899
1138.4,9.7,-0.153479,0.261364,1.44548,0.275688,0.326186,0.81512,-0.39138
1138.41,9.71,-0.153616,0.26172,1.44562,0.275025,0.326284,0.81491,-0.392201
1138.42,9.72,-0.153776,0.262009,1.44572,0.273736,0.326935,0.814788,-0.392814
1138.43,9.73,-0.153971,0.262274,1.44578,0.272505,0.326813,0.814796,-0.393754
1138.43,9.73,-0.154149,0.262464,1.44579,0.27199,0.327205,0.814567,-0.394257
1138.44,9.74,-0.154266,0.262592,1.44573,0.271575,0.327399,0.814444,-0.394636
1138.45,9.75,-0.154337,0.26269,1.44566,0.271493,0.327224,0.814443,-0.39484
1138.46,9.76,-0.154359,0.262772,1.44563,0.272028,0.326584,0.814436,-0.395016
1138.47,9.77,-0.154346,0.26286,1.44559,0.272738,0.325767,0.814361,-0.395355
1138.47,9.77,-0.154325,0.262949,1.4456,0.273522,0.324887,0.814261,-0.395744
1138.48,9.78,-0.154304,0.263046,1.44563,0.274714,0.323802,0.814,-0.396343
1138.49,9.79,-0.154288,0.263069,1.44563,0.274951,0.32339,0.813869,-0.396784
1138.5,9.8,-0.154258,0.262932,1.44556,0.275299,0.323759,0.813603,-0.396787
1138.51,9.81,-0.154209,0.262632,1.44553,0.274972,0.324748,0.813559,-0.396296
1138.52,9.82,-0.154112,0.262109,1.44551,0.274324,0.326041,0.813838,-0.39511
1138.53,9.83,-0.153921,0.261278,1.44538,0.273751,0.328537,0.814387,-0.392298
1138.53,9.83,-0.153615,0.260223,1.44525,0.273089,0.331074,0.815371,-0.388565
1138.54,9.84,-0.153257,0.258939,1.44508,0.273023,0.334227,0.816326,-0.383879
1138.55,9.85,-0.152832,0.257535,1.44504,0.27458,0.338055,0.816401,-0.379228
1138.56,9.86,-0.152388,0.256083,1.44511,0.278133,0.342171,0.815709,-0.374407
1138.57,9.87,-0.151837,0.254956,1.44503,0.282495,0.345653,0.815225,-0.368957
1138.58,9.88,-0.151195,0.254337,1.44441,0.28551,0.347228,0.816335,-0.362648
1138.58,9.88,-0.150692,0.254199,1.44417,0.289468,0.346518,0.816511,-0.359783
1138.59,9.89,-0.15047,0.254228,1.44411,0.293869,0.341954,0.816023,-0.361684
1138.6,9.9,-0.150426,0.25431,1.44396,0.295702,0.339072,0.815341,-0.364431
1138.61,9.91,-0.150473,0.254305,1.44383,0.296325,0.342139,0.813848,-0.364394
1138.62,9.92,-0.150436,0.254176,1.44382,0.294991,0.345091,0.813815,-0.362764
1138.63,9.93,-0.150293,0.254013,1.44401,0.292855,0.345173,0.815423,-0.360801
1138.63,9.93,-0.150137,0.25394,1.44428,0.290797,0.342896,0.817475,-0.359991
1138.64,9.94,-0.150087,0.253965,1.44453,0.289169,0.341394,0.818605,-0.360163
1138.65,9.95,-0.150171,0.254056,1.44466,0.288165,0.342306,0.818366,-0.360646
1138.66,9.96,-0.150316,0.25414,1.44472,0.286917,0.344289,0.817774,-0.361095
1138.67,9.97,-0.150453,0.2542,1.44481,0.285952,0.345616,0.817376,-0.361492
1138.68,9.98,-0.150522,0.254202,1.4448,0.285753,0.346921,0.816985,-0.361285
1138.68,9.98,-0.150548,0.254203,1.44483,0.285649,0.345645,0.817272,-0.361941
1138.69,9.99,-0.150517,0.254192,1.44484,0.286032,0.345091,0.817304,-0.362094
1138.7,10,-0.150467,0.254178,1.44484,0.28651,0.344398,0.817406,-0.362147
1138.71,10.01,-0.150399,0.25414,1.44479,0.286848,0.343846,0.81762,-0.361919
1138.72,10.02,-0.150339,0.254108,1.44479,0.287014,0.343431,0.81784,-0.361685
1138.72,10.02,-0.150289,0.254063,1.44476,0.28699,0.34318,0.818046,-0.361476
1138.73,10.03,-0.150236,0.254018,1.44471,0.28724,0.343713,0.817976,-0.360929
1138.74,10.04,-0.150178,0.253973,1.44471,0.287315,0.343388,0.818169,-0.360742
1138.75,10.05,-0.150106,0.253936,1.44468,0.287753,0.342981,0.818346,-0.360378
1138.76,10.06,-0.150041,0.253908,1.44469,0.28831,0.342839,0.818386,-0.359976
1138.77,10.07,-0.150011,0.2539,1.4447,0.288322,0.341379,0.818783,-0.360453
